100 Years of Solitude	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/o/100-years-of-solitude/about-100-hundred-years-of-solitude
12 Years a Slave	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/t/twelve-years-a-slave/at-a-glance
1984	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/n/1984/1984-at-a-glance
The 1990s Newbery Medal Winners	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/n/the-1990s-newbery-medal-winners/about-the-newbery-medal
Absalom Absalom!	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/absalom-absalom/about-absalom-absalom
Adam Bede	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/adam-bede/book-summary
The Adventures of Huckleberry Finn	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-adventures-of-huckleberry-finn/the-adventures-of-huckleberry-finn-at-a-glance
The Adventures of Tom Sawyer	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-adventures-of-tom-sawyer/book-summary
Aeneid	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/aeneid/poem-summary
Agamemnon The Choephori and The Eumenides	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/agamemnon-the-choephori-and-the-eumenides/play-summary
The Age of Innocence	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-age-of-innocence/book-summary
The Alchemist	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-alchemist/book-summary
Alice's Adventures in Wonderland	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/alices-adventures-in-wonderland/book-summary
All the King's Men	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/all-the-kings-men/about-all-the-kings-men
All the Light We Cannot See	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/all-the-light-we-cannot-see/about-all-the-light-we-cannot-see
All the Pretty Horses	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/all-the-pretty-horses/book-summary
All Quiet on the Western Front	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/all-quiet-on-the-western-front/book-summary
All's Well That Ends Well	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/alls-well-that-ends-well/play-summary
The Ambassadors	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-ambassadors/book-summary
The American	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-american/book-summary
American Poets of the 20th Century	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/american-poets-of-the-20th-century/how-to-analyze-poetry
An American Tragedy	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/an-american-tragedy/about-an-american-tragedy
Andromache	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/andromache/play-summary
Animal Farm	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/animal-farm/animal-farm-at-a-glance
Anna Karenina	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/anna-karenina/book-summary
Anthem	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/anthem/book-summary
Antony and Cleopatra	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/antony-and-cleopatra/play-summary
Arms and the Man	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/arms-and-the-man/play-summary
Arrowsmith	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/arrowsmith/book-summary
As I Lay Dying	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/as-i-lay-dying/book-summary
As You Like It	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/as-you-like-it/play-summary
The Assistant	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-assistant/about-the-assistant
Atlas Shrugged	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/atlas-shrugged/book-summary
The Autobiography of Benjamin Franklin	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-autobiography-of-benjamin-franklin/book-summary
The Autobiography of Malcolm X	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-autobiography-of-malcolm-x/malcolm-x-biography
The Awakening	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/a/the-awakening/book-summary
Babbitt	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/babbitt/sinclair-lewis-biography
Bartleby the Scrivener	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/bartleby-the-scrivener/story-summary
The Bell Jar	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/the-bell-jar/book-summary
Beloved	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/beloved/book-summary
Benito Cereno	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/benito-cereno/story-summary
Beowulf	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/beowulf/poem-summary
The Bean Trees	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/the-bean-trees/book-summary
Billy Budd	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/billy-budd/book-summary
Black Boy	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/black-boy/book-summary
Black Elk Speaks	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/black-elk-speaks/book-summary
Bleak House	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/bleak-house/book-summary
Bless Me Ultima	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/bless-me-ultima/book-summary
The Bluest Eye	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/the-bluest-eye/book-summary
The Book Thief	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/the-book-thief/book-summary
Bradbury's Short Stories	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/bradburys-short-stories/about-bradburys-short-stories
Brave New World	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/brave-new-world/book-summary
The Brothers Karamazov	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/b/the-brothers-karamazov/book-summary
The Call of the Wild	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/the-call-of-the-wild/book-summary
Candide	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/candide/book-summary
The Canterbury Tales	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/the-canterbury-tales/summary
Catch-22	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/catch22/book-summary
The Catcher in the Rye	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/the-catcher-in-the-rye/the-catcher-in-the-rye-at-a-glance
Catching Fire (Book 2 of The Hunger Games Trilogy)	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/catching-fire-book-2-of-the-hunger-games-trilogy/book-summary
The Chosen	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/the-chosen/book-summary
The Color Purple	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/the-color-purple/book-summary
Comedy of Errors	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/comedy-of-errors/play-summary
Concerning the Principles of Morals	https://web.archive.org/web/20210518051046/https://www.cliffsnotes.com/literature/c/concerning-the-principles-of-morals/book-summary
